CAGR,vol,Sharpe
0.07330249125698951,0.171379963903242,0.5001756331463717
0.07127398550302333,0.16984512820655623,0.49220844934872704
0.08484079951347923,0.1698838023001549,0.5658291427325433
0.07328913104122026,0.17219568574054744,0.49926870338078466
0.08089621078148457,0.17384228586056813,0.5355186041966324
0.06914277688566428,0.17304658406263995,0.47417930463111774
0.07433586844639462,0.17412710733480202,0.5006537244295134
0.07741874649693004,0.17278892332265713,0.5191130837513637
0.07952853141894334,0.17602147621308753,0.524998158967807
0.07542598679062618,0.17207305649440213,0.5104361546637483
0.06831784608592928,0.17731730626519177,0.4629033064555766
0.061668011106787324,0.17205801081505687,0.43536805448754595
0.06174484164439509,0.17099266129986584,0.4371026844580308
0.0701846431765385,0.1730128843789624,0.47985378288103636
0.07530912791656763,0.17327316762772577,0.5074243199694136
0.077944340611664,0.17748453053281266,0.5132237447527337
0.07263351348923641,0.1727619141698858,0.49381587322165915
0.07263092853922748,0.17283953204130298,0.4933485964453532
0.08028814696310715,0.17058319153983711,0.5391317312501546
0.08584427611613821,0.16809705489540322,0.5759368153824854
0.06341721406429857,0.17001885497092195,0.4488742134666576
0.06859463804105093,0.17402716715970284,0.46991749622776063
0.08042537651232862,0.17218863008742427,0.5375024701416097
0.06724113625842176,0.1681752147974957,0.4727963474611235
0.07043208973366522,0.17139306575775784,0.4844160572338149
0.08569711050135753,0.17342511216090245,0.5624738647891647
0.06957536271152143,0.17123390170833164,0.4795302401298205
0.07562237226952395,0.1719700016637915,0.5122624591115844
0.06699058002839409,0.17024359431962113,0.46719687879285093
0.07983169887325015,0.1700184422994497,0.538418576410366
0.08943404952519507,0.1692555837670872,0.5920169155680729
0.07788249805060188,0.1736407798857594,0.5205463913203152
0.08726029460700602,0.1714535031058718,0.5757428305631475
0.08741395665342822,0.1662237434910949,0.589349915493034
0.07103986966166875,0.177151393380883,0.47725523442033113
0.07889147163164112,0.1730094810426303,0.5266883436890092
0.07637972394322201,0.16995192803975281,0.5192724952653005
